Term	TF	IDF
7.99967	0.000221	0.617640
7.33325c7.63301	0.000037	0.617640
7.33301	0.000074	0.617640
7.99992v10.6666c7.33301	0.000037	0.617640
7.63301	0.000037	0.617640
11.3333zm7.99967	0.000037	0.617640
1.33325c4.31967	0.000037	0.617640
1.33325	0.000074	0.617640
1.33301	0.000074	0.617640
4.31992	0.000074	0.617640
7.99992c1.33301	0.000037	0.617640
11.6799	0.000074	0.617640
4.31967	0.000037	0.617640
14.6666	0.000074	0.617640
14.6666c11.6797	0.000037	0.617640
14.6663	0.000074	0.617640
7.99992c14.6663	0.000037	0.617640
11.6797	0.000037	0.617640
1.33325zm7.99967	0.000037	0.617640
13.3333c5.05967	0.000037	0.617640
2.66634	0.000074	0.617640
10.9399	0.000074	0.617640
7.99992c2.66634	0.000037	0.617640
5.05992	0.000074	0.617640
5.05967	0.000037	0.617640
2.66659	0.000074	0.617640
2.66659c10.9397	0.000037	0.617640
13.333	0.000074	0.617640
7.99992c13.333	0.000037	0.617640
10.9397	0.000037	0.617640
13.3333z	0.000037	0.617640
707070	0.000037	0.617640
информация	0.000074	0.000000
незначительно	0.000037	0.617640
_rate	0.000037	0.000000
vv23_detailprodpageaccordion__headertoggleraddit	0.000074	0.000000
vv23_detailprodpageaccordion__headertogglerrate	0.000037	0.000000
js-product-api-reviews-rate-value	0.000037	0.000000
vv23_detailprodpageaccordion__headertogglercount	0.000074	0.000000
vv23_detailprodpageaccordion__subtitle	0.000037	0.000000
h5_desktop	0.000037	0.000000
h6_tablet	0.000037	0.000000
data-tab=	0.000074	0.000000
reviews_api	0.000037	0.000000
reviewsapicat4	0.000037	0.000000
js-product-api-reviews	0.000074	0.000000
data-img=	0.000037	0.000000
product-detail-comments	0.000037	0.000000
_comments	0.000037	0.000000
js-lk-pager-scroll	0.000037	0.000000
js-comments	0.000037	0.000000
comments	0.000037	0.000000
data-type=	0.000037	0.000000
7	0.000037	0.000000
_stock	0.000037	0.000000
js-vv23_detailprodpagerestsblock	0.000037	0.000000
data-scroll=	0.000037	0.000000
js-product-api-map-rests	0.000037	0.000000
vv_detailprodpagesection	0.000037	0.000000
_app-banner	0.000037	0.000000
vv22_productpageappbanner	0.000037	0.000000
vv22_productpageappbanner__inner	0.000037	0.000000
vv22_productpageappbanner__title	0.000037	0.000000
h5_tablet	0.000074	0.000000
h5_mobile	0.000074	0.000000
у	0.000074	0.000000
вас	0.000074	0.000000
уже	0.000074	0.000000
есть	0.000037	0.000000
наше	0.000037	0.000000
приложение	0.000037	0.000000
vv22_productpageappbanner__buttons	0.000037	0.000000
vv22_productpageappbanner__buttonscol	0.000110	0.000000
vv22_productpageappbanner__button	0.000110	0.000000
//app.vkusvill.ru/psd7/ay1eugyh	0.000074	0.000000
target=	0.000663	0.000000
_blank	0.000663	0.000000
gotoappstore	0.000074	0.000000
скачать	0.000110	0.000000
app	0.000110	0.000000
store	0.000110	0.000000
vv22_productpageappbanner__buttonimg	0.000110	0.000000
/local/templates/main-responsive/img/vv22_app_banner/icon-appstore.svg	0.000037	0.000000
130	0.000110	0.000000
47	0.000110	0.000000
//app.vkusvill.ru/psd7/twn5pn7b	0.000074	0.000000
gotogoogleplay	0.000074	0.000000
google	0.000110	0.000000
play	0.000110	0.000000
/local/templates/main-responsive/img/vv22_app_banner/icon-googleplay.svg	0.000037	0.000000
//app.vkusvill.ru/psd7/wne9ua0a	0.000074	0.000000
gotoappgallery	0.000074	0.000000
appgallery	0.000110	0.000000
/local/templates/main-responsive/img/vv22_app_banner/icon-appgallery.svg	0.000037	0.000000
/local/components/ameton/products_api_catalog4.detail/templates/.default/img/img-detail-prod-app-banner.svg	0.000037	0.000000
vv22_productpageappbanner__img	0.000110	0.000000
198	0.000037	0.000000
119	0.000037	0.000000
_heart-1	0.000037	0.000000
42	0.000074	0.000000
46	0.000074	0.000000
m20.0612	0.000037	0.000000
16.5889c20.0612	0.000037	0.000000
16.5889	0.000037	0.000000
32.3418	0.000037	0.000000
2.89535	0.000037	0.000000
39.3426	0.000037	0.000000
9.48604c46.3422	0.000037	0.000000
16.0774	0.000037	0.000000
33.5138	0.000037	0.000000
41.4813	0.000037	0.000000
12.3167	0.000074	0.000000
45.4921c12.3167	0.000037	0.000000
45.4921	0.000037	0.000000
-3.03927	0.000037	0.000000
32.758	0.000037	0.000000
1.19351	0.000037	0.000000
10.0308c4.63941	0.000037	0.000000
-8.48289	0.000037	0.000000
22.2233	0.000037	0.000000
3.73039	0.000037	0.000000
20.0612	0.000037	0.000000
16.5889z	0.000037	0.000000
d7144b	0.000074	0.000000
_heart-2	0.000037	0.000000
m12.0266	0.000037	0.000000
12.3049c12.0266	0.000037	0.000000
12.3049	0.000037	0.000000
9.46836	0.000037	0.000000
2.12339	0.000037	0.000000
14.8213	0.000037	0.000000
0.915206c20.1743	0.000037	0.000000
-0.292188	0.000037	0.000000
28.0979	0.000037	0.000000
13.8868	0.000037	0.000000
23.2286	0.000037	0.000000
25.1957c23.2286	0.000037	0.000000
25.1957	0.000037	0.000000
12.3019	0.000037	0.000000
28.3956	0.000037	0.000000
2.90065	0.000037	0.000000
19.1378c-4.75827	0.000037	0.000000
11.5973	0.000037	0.000000
6.63329	0.000037	0.000000
7.17709	0.000037	0.000000
12.0266	0.000037	0.000000
12.3049z	0.000037	0.000000
vv23_detail_stickybtn	0.000037	0.000000
js-vv23-proddetail-sticky	0.000037	0.000000
vv23_detail_stickybtn__container	0.000037	0.000000
vv23_detail_stickybtn__inner	0.000037	0.000000
js-vv23-proddetail-sticky__inner	0.000037	0.000000
vv23_detail_stickybtn__left	0.000037	0.000000
vv23_detail_stickybtn__img	0.000037	0.000000
vv23_detail_stickybtn__content	0.000037	0.000000
vv23_detail_stickybtn__title	0.000037	0.000000
vv23_detail_stickybtn__bottom	0.000037	0.000000
vv23_detail_stickybtn__rating	0.000037	0.009852
vv23_detail_stickybtn__reviewscount	0.000037	0.000000
vv23_detail_stickybtn__right	0.000037	0.000000
js-vv23-proddetail-sticky-btn	0.000037	0.000000
/main	0.000037	0.000000
footer	0.000074	0.000000
vv22_subscribe	0.000037	0.000000
_spring23	0.000037	0.000000
js-vv21-subscribe-block	0.000037	0.000000
vv22_subscribe__inner	0.000037	0.000000
vv22_subscribe__row	0.000037	0.000000
vv22_subscribeform__img	0.000037	0.000000
_flower	0.000037	0.000000
176	0.000037	0.000000
95	0.000037	0.000000
/local/templates/main-responsive/img/subscribe/spring23/flower.svg	0.000037	0.000000
vv22_subscribe__col	0.000147	0.000000
_normal	0.000037	0.000000
vv22_subscribe__title	0.000110	0.000000
ha5_desktop	0.000110	0.000000
ha4_tablet	0.000110	0.000000
ha4_mobile	0.000110	0.000000
рассылка	0.000037	0.000000
вкусном	0.000037	0.000000
полезном	0.000037	0.000000
vv22_subscribe__desc	0.000110	0.000000
_desktop	0.000037	0.000000
подпишитесь	0.000037	0.000000
читайте	0.000037	0.000000
интересное	0.000037	0.000000
продуктах	0.000037	0.000000
экологии	0.000037	0.000000
здоровом	0.000037	0.000000
образе	0.000037	0.000000
жизни	0.000037	0.000000
_tablet	0.000037	0.000000
подписывайтесь	0.000037	0.000000
получайте	0.000037	0.000000
самые	0.000037	0.000000
интересные	0.000037	0.000000
предложения	0.000037	0.000000
первыми	0.000037	0.000000
_error	0.000074	0.000000
js-subscribe-error-title	0.000037	0.000000
что-то	0.000037	0.000000
так	0.000037	0.000000
нет	0.000074	0.000000
ли	0.000037	0.000000
опечатки	0.000037	0.000000
email	0.000221	0.000000
js-subscribe-error-subtitle	0.000037	0.000000
давайте	0.000037	0.000000
попробуем	0.000037	0.000000
еще	0.000037	0.000000
раз	0.000037	0.000000
_success	0.000074	0.000000
осталось	0.000037	0.000000
подтвердить	0.000037	0.000000
подписку	0.000037	0.000000
сейчас	0.000037	0.000000
отправим	0.000037	0.000000
письмо-подтверждение	0.000037	0.000000
загляните	0.000037	0.000000
почту	0.000037	0.000000
пожалуйста	0.000037	0.000000
_form	0.000037	0.000000
footer_subscribe_new	0.000037	0.000000
vv22_subscribeform	0.000037	0.000000
js-rform	0.000037	0.000000
js-form-subscribe-new	0.000037	0.000000
novalidate=	0.000037	0.000000
novalidate	0.000037	0.000000
src	0.000037	0.000000
tematika	0.000037	0.000000
vv22_subscribeform__row	0.000037	0.000000
vv22_subscribe__formcol	0.000074	0.000000
vv_input	0.000074	0.000000
js-vv-control	0.000074	0.000000
vv_input__main	0.000074	0.000000
js-form-input-container	0.000037	0.000000
vv_input__label	0.000074	0.000000
js-vv-control__label	0.000074	0.000000
введите	0.000037	0.000000
/label	0.000074	0.000000
vv_input__input	0.000074	0.000000
js-vv-control__input	0.000074	0.000000
vv_input__clear	0.000074	0.000000
js-vv-control__clear	0.000074	0.000000
vv_input__error	0.000074	0.000000
js-form-error	0.000074	0.000000
имеет	0.000037	0.000000
неверный	0.000037	0.000000
формат	0.000037	0.000000
submit	0.000074	0.000000
_white	0.000074	0.000000
_mobile-lg	0.000037	0.000000
_mobile-block	0.000110	0.000000
подписаться	0.000074	0.000000
vv22_subscribeform__note	0.000037	0.000000
нажимая	0.000037	0.000000
laquo	0.000037	0.000000
raquo	0.000037	0.000000
соглашаетесь	0.000037	0.000000
_colored	0.000037	0.000000
/privacy/	0.000037	0.000000
политикой	0.000037	0.000000
конфиденциальности	0.000037	0.000000
footer__top	0.000037	0.000000
footer__container	0.000074	0.000000
vv24_footer_vacancies	0.000037	0.000000
vv24_footer_vacancies__top	0.000037	0.000000
/job/vacancys/	0.000074	0.000000
vv24_footer_vacancies__title	0.000037	0.000000
vv24_footer_vacancies__all	0.000037	0.000000
green500	0.000074	0.000000
footermenuvacancyclick	0.000295	0.000000
смотреть	0.000037	0.000000
все	0.000074	0.000000
m7.29246	0.000037	0.000000
5.71231l11.1725	0.000037	0.000000
9.5923l7.29246	0.000037	0.000000
13.4723c6.90246	0.000037	0.000000
13.8623	0.000037	0.000000
6.90246	0.000074	0.000000
14.4923	0.000037	0.000000
7.29246	0.000110	0.000000
14.8823c7.68246	0.000037	0.000000
15.2723	0.000074	0.000000
8.31246	0.000037	0.000000
8.70246	0.000037	0.000000
14.8823l13.2925	0.000037	0.000000
10.2923c13.6825	0.000037	0.000000
9.9023	0.000037	0.000000
13.6825	0.000037	0.000000
9.2723	0.000037	0.000000
13.2925	0.000037	0.000000
8.8823l8.70246	0.000037	0.000000
4.29231c8.31246	0.000037	0.000000
3.90231	0.000074	0.000000
7.68246	0.000037	0.000000
4.29231c6.91246	0.000037	0.000000
4.68231	0.000037	0.000000
5.3223	0.000037	0.000000
5.71231z	0.000037	0.000000
vv24_footer_vacancies__bottom	0.000037	0.000000
/otzyvy-sotrudnikov-vkusvill/	0.000037	0.000000
vv24_footer_vacancies__revbtn	0.000037	0.000000
работе	0.000037	0.000000
vv24_footer_vacancies__items	0.000037	0.000000
horizontalscrollinner	0.000037	0.000000
vv_simpletags__list	0.000037	0.000000
vv_simpletags__item	0.000258	0.000000
/job/voditel-kurer-na-svoem-avtomobile.html	0.000037	0.000000
vv_simpletag	0.000258	0.000000
vv_simpletag__titledesc	0.000258	0.000000
водитель-курьер	0.000037	0.000000
/job/kassir.html	0.000037	0.000000
кассир	0.000037	0.000000
/job/sborshchik-internet-zakazov.html	0.000037	0.000000
сборщик	0.000037	0.000000
/job/prodavets-konsultant.html	0.000037	0.000000
продавец	0.000037	0.000000
/job/velo-kurer.html	0.000037	0.000000
велокурьер	0.000037	0.000000
/job/rabotnik-torgovogo-zala-gruzchik.html	0.000037	0.000000
работник	0.000037	0.000000
торгового	0.000037	0.000000
зала	0.000037	0.000000
/job/stan-chastyu-komandy-vkusvill-2.html	0.000037	0.000000
бариста	0.000037	0.000000
footer__hr	0.000074	0.000000
footer__contacts	0.000037	0.000000
footer__logo	0.000074	0.000000
logo	0.000074	0.000000
logo__img	0.000074	0.000000
logo-beta	0.000074	0.000000
icon-logo-footer	0.000074	0.000000
logo__text	0.000074	0.000000
footer__vimpaired	0.000037	0.000000
js-bvi-open	0.000037	0.000000
js-bvi-load	0.000037	0.000000
_tertiary	0.000074	0.000000
версия	0.000037	0.000000
слабовидящих	0.000037	0.000000
footer__contactsphonewrapper	0.000037	0.000000
footer__contactsphoneblock	0.000074	0.000000
_line	0.000037	0.000000
footer__contactsphoneblockitems	0.000037	0.000000
footer__contactsphoneblockitem	0.000074	0.000000
footer__contactsphonetitle	0.000110	0.000000
горячая	0.000037	0.000000
линия	0.000037	0.000000
footer__contactsphonenote	0.000110	0.000000
9:00	0.000037	0.000000
22:00	0.000037	0.000000
footer__contactsphone	0.000110	0.000000
footer__contactsphonelink	0.000221	0.000000
tel	0.000110	0.000000
+74956638602	0.000074	0.000000
+7	0.000221	0.000000
495	0.000221	0.000000
663-86-02	0.000147	0.000000
footer__contactsphonelink-delimiter	0.000110	0.000000
tel:88005508602	0.000074	0.000000
800	0.000221	0.000000
550-86-02	0.000147	0.000000
телефону	0.000037	0.000000
8:00	0.000037	0.000000
20:00	0.000037	0.000000
_online	0.000037	0.000000
поддержка	0.000184	0.000000
онлайн-заказов	0.000037	0.000000
круглосуточно	0.000037	0.000000
+74959026697	0.000037	0.000000
902-66-97	0.000074	0.000000
tel:88007076697	0.000037	0.000000
707-66-97	0.000074	0.000000
footer__contactsback	0.000037	0.000000
footer__contactsbacklink	0.000037	0.000000
_secondary	0.000037	0.000000
js-footer-callback-load	0.000037	0.000000
написать	0.000037	0.000000
нам	0.000037	0.000000
footer__navwrapper	0.000037	0.000000
footer__menu	0.000037	0.000000
footer__menu-section	0.000110	0.000000
footer__menu-title	0.000110	0.000000
js-footer-menu	0.000110	0.000000
партнёрам	0.000037	0.000000
footer__menu-nav	0.000110	0.000000
footer__menu-nav-list	0.000110	0.000000
footer__menu-nav-list-item	0.000589	0.000000
footer__menu-nav-list-link	0.000589	0.000000
/proizvoditelyam/	0.000037	0.000000
новым	0.000037	0.000000
поставщикам	0.000037	0.000000
бизнеса	0.000037	0.000000
/tradearea/	0.000037	0.000000
предложить	0.000037	0.000000
помещение	0.000037	0.000000
аренду	0.000037	0.000000
//partners.vkusvill.ru/	0.000037	0.000000
utm_source=site	0.000037	0.000000
utm_medium=partner	0.000037	0.000000
партнёрская	0.000037	0.000000
программа	0.000037	0.000000
/samozanyatie/	0.000037	0.000000
станьте	0.000037	0.000000
самозанятым	0.000037	0.000000
покупателям	0.000037	0.000000
медиа	0.000037	0.000000
//russia.vkusvill.ru/	0.000037	0.000000
utm_source=vkusvill_site	0.000037	0.000000
utm_medium=menu_podval	0.000037	0.000000
utm_campaign=menu_podval	0.000037	0.000000
посылка	0.000037	0.000000
/charity/	0.000037	0.000000
благотворительность	0.000037	0.000000
/quality/	0.000037	0.000000
система	0.000037	0.000000
качества	0.000037	0.000000
/about/	0.000037	0.000000
нас	0.000037	0.000000
помощь	0.000037	0.000000
/legal/	0.000037	0.000000
правовая	0.000037	0.000000
/pravila/	0.000037	0.000000
правила	0.000037	0.000000
такое	0.000037	0.000000
куки	0.000037	0.000000
/support/	0.000147	0.000000
/contacts/	0.000037	0.000000
контакты	0.000037	0.000000
footer__apps	0.000037	0.000000
footer__appsbody	0.000037	0.000000
footer__appicon	0.000147	0.000000
apple	0.000037	0.000000
footer__appiconcol	0.000295	0.000000
apple-store	0.000037	0.000000
/local/templates/main-responsive/img/footer/img-app-appstore.svg	0.000037	0.000000
google-play	0.000037	0.000000
/local/templates/main-responsive/img/footer/img-app-playmarket.svg	0.000037	0.000000
app-gallery	0.000074	0.000000
/local/templates/main-responsive/img/footer/img-app-appgallery.svg	0.000037	0.000000
//app.vkusvill.ru/psd7/27499lpw	0.000037	0.000000
rustore	0.000074	0.000000
gotorustore	0.000037	0.000000
/local/templates/main-responsive/img/footer/img-app-rustore.svg	0.000037	0.000000
footer__social	0.000037	0.000000
social	0.000037	0.000000
socialitem	0.000516	0.000000
youtube	0.000074	0.000000
//www.youtube.com/channel/uc8f84teqxtcs6lgv9lbi8uw	0.000037	0.000000
rel='nofollow	0.000258	0.000000
social-youtube	0.000037	0.000000
ic-youtube	0.000037	0.000000
vkontakte	0.000074	0.000000
//vk.com/vkusvill_ru	0.000037	0.000000
social-vkontakte	0.000037	0.000000
icon-social-vkontakte	0.000037	0.000000
twitter	0.000074	0.000000
//twitter.com/we_are_vkusvill	0.000037	0.000000
social-twitter	0.000037	0.000000
ic-twitter	0.000037	0.000000
yadzen	0.000037	0.000000
//zen.yandex.ru/id/5eccf4cee78c0a7ba565e093	0.000037	0.000000
яндекс	0.000037	0.000000
дзен	0.000037	0.000000
social-yadzen	0.000037	0.000000
icon-social-yadzen	0.000037	0.000000
telegram	0.000074	0.000000
//t.me/+xaoqqlntb4gwyjdi	0.000037	0.000000
social-telegram	0.000037	0.000000
icon-social-telegram	0.000037	0.000000
tiktok	0.000074	0.000000
//www.tiktok.com/	0.000037	0.000000
@	0.000147	0.000000
vkusvill_ru	0.000037	0.000000
lang=ru-ru	0.000037	0.000000
social-tiktok	0.000037	0.000000
icon-social-tiktok	0.000037	0.000000
ok	0.000037	0.000000
//ok.ru/group/70000034965192	0.000037	0.000000
ok.ru	0.000037	0.000000
social-ok	0.000037	0.000000
icon-social-okru-compact	0.000037	0.000000
footer__bottom	0.000037	0.000000
footer__copyrightwrapper	0.000037	0.000000
footer__copyright	0.000037	0.000000
©2025	0.000037	0.000000
footer__dev	0.000037	0.000000
footer__link	0.000074	0.000000
//ameton.ru	0.000037	0.000000
nofollow	0.000037	0.000000
верстка	0.000074	0.000000
программирование	0.000074	0.000000
ameton	0.000074	0.000000
/footer	0.000037	0.000000
site_domain='vkusvill.ru	0.000037	0.000000
path_to_svg='/local/templates/main-responsive/img/svg2.svg	0.000037	0.000000
path_to_media_svg='/local/templates/main-responsive/img/media/svgset.svg	0.000037	0.000000
regioncoords=	0.000037	0.000000
[	0.001436	0.000000
55.753215,37.622504	0.000037	0.000000
]	0.001436	0.000000
regiondomain=	0.000037	0.000000
site_dir='/	0.000037	0.000000
email_regexp=/^	0.000037	0.000000
a-z0-9_\-+.	0.000147	0.000000
+\.	0.000074	0.000000
*	0.000442	0.000000
a-z0-9	0.000147	0.000000
a-z0-9\-	0.000074	0.000000
\	0.000074	0.000000
a-z	0.000074	0.000000
2,10	0.000074	0.000000
$	0.000663	0.000000
/i	0.000074	0.000000
delivery_id_service_express=	0.000037	0.000000
6,52,53,81	0.000037	0.000000
delivery_id_service_village=11	0.000037	0.000000
delivery_id_service_1hour=32	0.000037	0.000000
delivery_id_service_2hours=1	0.000037	0.000000
delivery_id_service_3hours=51	0.000037	0.000000
ecommlogerr	0.000037	0.000000
isproductpage=false	0.000037	0.000000
isbasketpage=false	0.000037	0.000000
icon_pay_ver=11	0.000037	0.000000
path_to_schi='/media/	0.000037	0.000000
ismedia	0.000037	0.000000
yaparams=	0.000037	0.000000
yaparams.card='o47nhhq0ra8v0vgnrso2tq==	0.000037	0.000000
is_gadget=0	0.000037	0.000000
is_phone=0	0.000037	0.000000
is_tablet=0	0.000037	0.000000
is_ie=0	0.000037	0.000000
basket_order_max_q=40	0.000037	0.000000
email_pattern=/^	0.000037	0.000000
isapp=false	0.000037	0.000000
istest=false	0.000037	0.000000
rubsign=	0.000037	0.000000
ref_tov_id='64471	0.000037	4.624973
ref_id_element=	0.000037	0.000000
is_ajax_refresh_notification=false	0.000037	0.000000
vue_src='/local/templates/main-responsive/assets/vue/3.3.2.global.prod.min.js	0.000037	0.000000
vue_phone_mask='/local/templates/main-responsive/assets/vue/inputmask.js	0.000037	0.000000
index_slider_autoplay=	0.000037	0.000000
ver_media_js='d524def8f2f9020875a2822a2e0abdc3	0.000037	0.000000
ver_bvi_js='897fbf443320ee755a4bd0e1fa710f5c	0.000037	0.000000
allowed_platforms_links=	0.000037	0.000000
\/\/www.youtube.com	0.000037	0.000000
\/\/youtu.be	0.000037	0.000000
\/\/vkvideo.ru	0.000037	0.000000
\/\/vk.com	0.000037	0.000000
\/\/vk.ru	0.000037	0.000000
\/\/kinescope.io	0.000037	0.000000
const	0.000331	0.000000
yametrikajsurl=	0.000037	0.000000
/upload/ext_assets/metrika_tag.js	0.000037	0.000000
v=ce77ad98ba6d36feaf84c4f166f65e0a	0.000037	0.281167
yametrikainitobjects	0.000037	0.000000
options	0.000295	0.000000
id:32501040	0.000037	0.000000
clickmap	0.000295	0.000000
tracklinks	0.000295	0.000000
accuratetrackbounce	0.000295	0.000000
triggerevent	0.000074	0.000000
webvisor	0.000184	0.000000
ecommerce	0.000258	0.000000
datalayer	0.000258	0.000000
params	0.000037	0.000000
yaparams	0.000037	0.000000
'/	0.000074	0.000000
goalsfromready	0.000295	0.000000
vv_mini	0.000037	0.000000
id:96986519	0.000037	0.000000
'/vv-mini	0.000037	0.000000
job	0.000037	0.000000
id:97490074	0.000037	0.000000
'/job	0.000037	0.000000
id:97791859	0.000037	0.000000
'/media	0.000037	0.000000
'/media/	0.000037	0.000000
'/food_institute	0.000037	0.000000
'/b2b	0.000074	0.000000
'/micro	0.000037	0.000000
'/ecology	0.000037	0.000000
'/catering	0.000037	0.000000
'/detskiy-prazdnik	0.000037	0.000000
'/tort	0.000037	0.000000
'/ratsiony-na-kazhdyy-den	0.000037	0.000000
charity	0.000037	0.000000
id:98362060	0.000037	0.000000
'/charity	0.000037	0.000000
'/goods/	0.000037	0.000000
b2b	0.000037	0.000000
id:98436109	0.000037	0.000000
'/b2b/	0.000037	0.000000
'/b2b/newyear/	0.000037	0.000000
.includes	0.000037	0.000000
window.location.pathname	0.000037	0.000000
projects2	0.000037	0.000000
id:98508068	0.000037	0.000000
vvplan	0.000037	0.000000
id:99586056	0.000037	0.000000
'/plan	0.000037	0.000000
'/cart/	0.000037	0.000000
'/goods	0.000037	0.000000
abvariantmetrika	0.000037	0.000000
needloadgtm=true	0.000037	0.000000
vkapiurljs='/upload/ext_assets/vk_openapi.js	0.000037	0.000000
v=dcc281ba106e8e90044f6fb56ea602fd	0.000037	0.000000
mail.ru	0.000037	0.000000
counter	0.000037	0.000000
text/javascript	0.000037	0.000000
mailrutopfwsjsurl='/upload/ext_assets/mail_ru_top_fwz1.js	0.000037	0.000000
v=c50db6da560220891abeefc6e54eca59	0.000037	0.000000
uxfeedback=true	0.000037	0.000000
uxfeedbackuid=	0.000037	0.000000
g=js_bundle	0.000037	0.000000
v=dc0face53cf608ceb76340c9cf5dd4e1	0.000037	0.000000
g=js	0.000037	0.000000
v=ce00d291c31a05323e2c2232449c8067	0.000037	0.000000
ui-spinner	0.000037	0.000000
js-spinner-common	0.000037	0.000000
ui-spinner__svg	0.000037	0.000000
ui-alert	0.000074	0.000000
ui-alert__footer	0.000037	0.000000
js-ui-alert	0.000074	0.000000
ui-alert__message	0.000074	0.000000
js-ui-alert-message	0.000074	0.000000
ui-alert__header	0.000037	0.000000
js-user-photo	0.000037	0.000000
js-user-region-subdomain	0.000037	0.000000
lk-card	0.000074	0.000000
lk-user-b2b	0.000037	0.000000
lk-user-id	0.000037	0.000000
lk-cart-id	0.000037	0.000000
lk-cart-hash	0.000037	0.000000
lk-delivery-hash	0.000037	0.000000
bx-user-authed	0.000037	0.000000
log_page_type	0.000037	0.000000
product_detail	0.000037	0.000000
site_template_path	0.000037	0.000000
/local/templates/main-responsive	0.000037	0.000000
yamaps_src	0.000037	0.000000
//api-maps.yandex.ru/2.1/	0.000037	0.000000
apikey=63e13099-c63c-4d0d-9f8b-cc24f135c8da	0.000037	0.000000
lang=ru_ru	0.000037	0.000000
js-vk-price-list-id	0.000037	0.000000
148107	0.000037	0.000000
js-vk-product-event	0.000037	0.000000
skip	0.000037	0.000000
js-vk-retarget-enable	0.000037	0.000000
js-is-18-yo	0.000037	0.000000
is_webp	0.000037	0.000000
is_check_webp	0.000037	0.000000
is_landing	0.000037	0.000000
ver_catalog_shops_style	0.000037	0.000000
97d75277cf2fae5b7ebbd60182b2a2be	0.000037	0.000000
ver_catalog_shops_scripts	0.000037	0.000000
646c333af4549a381e9b21ca6a2b1138	0.000037	0.000000
ver_filter_shops_scrips	0.000037	0.000000
c7fafa54bad2035f63d1fded9c6d2c85	0.000037	0.000000
ver_sharebasket_style	0.000037	0.000000
1e8f453fac2823949c1fb2c0fc12e0d8	0.000037	0.000000
ver_sharebasket_scripts	0.000037	0.000000
4783e879a7742aa8c8f7ba4e67f92754	0.000037	0.000000
ver_b2b_style	0.000037	0.000000
702a1f21c825701755fe8d50f935f5ba	0.000037	0.000000
ver_b2b_scripts	0.000037	0.000000
66b1158635cab6473a3c880931dd2c4e	0.000037	0.000000
ver_comments_style	0.000037	0.000000
7dd2f078e808261e980230938660ae7b	0.000037	0.000000
ver_comments_script	0.000037	0.000000
d08ef5a2715cd1666654a71e9de4f0a0	0.000037	0.000000
sessid_div	0.000037	0.000000
sessid	0.000074	0.000000
649b5d059c8ef01e3c8426e96d03bc15	0.000074	4.624973
dinamic_values	0.000037	0.000000
api-card	0.000074	0.000000
a402373	0.000037	0.000000
гаджетах	0.000037	0.000000
vv_ffxmenu	0.000037	0.000000
js-ffxmenu	0.000147	0.000000
vv_ffxmenunav	0.000037	0.000000
js-ffxmenu-nav	0.000037	0.000000
vv_ffxmenunav__list	0.000037	0.000000
vv_ffxmenunav__listitem	0.000184	0.000000
vv_ffxmenunav__listlink	0.000184	0.000000
newmenubtncatalog	0.000037	0.000000
vv_ffxmenunav__listimg	0.000184	0.000000
m5	0.000037	0.000000
11c4.45	0.000037	0.000000
3.5875	0.000147	0.000000
10.4125c3.19583	0.000037	0.000000
9v5c3	0.000037	0.000000
3.5875c3.97917	0.000037	0.000000
3h9c9.55	0.000037	0.000000
10.4125	0.000147	0.000000
3.5875c10.8042	0.000037	0.000000
5v9c11	0.000037	0.000000
10.4125c10.0208	0.000037	0.000000
11h5zm5	0.000037	0.000000
21c4.45	0.000037	0.000000
20.4125c3.19583	0.000037	0.000000
19v15c3	0.000037	0.000000
13.5875c3.97917	0.000037	0.000000
13h9c9.55	0.000037	0.000000
13.5875c10.8042	0.000037	0.000000
15v19c11	0.000037	0.000000
20.4125c10.0208	0.000037	0.000000
21h5zm15	0.000037	0.000000
11c14.45	0.000037	0.000000
13.5875	0.000147	0.000000
10.4125c13.1958	0.000037	0.000000
9v5c13	0.000037	0.000000
3.5875c13.9792	0.000037	0.000000
3h19c19.55	0.000037	0.000000
20.4125	0.000147	0.000000
3.5875c20.8042	0.000037	0.000000
5v9c21	0.000037	0.000000
10.4125c20.0208	0.000037	0.000000
11h15zm15	0.000037	0.000000
21c14.45	0.000037	0.000000
20.4125c13.1958	0.000037	0.000000
19v15c13	0.000037	0.000000
13.5875c13.9792	0.000037	0.000000
13h19c19.55	0.000037	0.000000
13.5875c20.8042	0.000037	0.000000
15v19c21	0.000037	0.000000
20.4125c20.0208	0.000037	0.000000
21h15zm5	0.000037	0.000000
9h9v5h5v9zm15	0.000037	0.000000
9h19v5h15v9zm15	0.000037	0.000000
19h19v15h15v19zm5	0.000037	0.000000
19h9v15h5v19z	0.000037	0.000000
vv_ffxmenunav__text	0.000147	0.000000
newmenubtnrecipes	0.000037	0.000000
8.775c14	0.000037	0.000000
8.625	0.000037	0.000000
14.0542	0.000110	0.000000
8.47083	0.000037	0.000000
14.1625	0.000110	0.000000
8.3125c14.2708	0.000037	0.000000
8.15417	0.000037	0.000000
14.3917	0.000110	0.000000
14.525	0.000110	0.000000
8c15.0083	0.000037	0.000000
7.83333	0.000037	0.000000
15.4917	0.000110	0.000000
7.70833	0.000037	0.000000
15.975	0.000110	0.000000
7.625c16.4583	0.000037	0.000000
7.54167	0.000037	0.000000
16.9667	0.000110	0.000000
7.5c17.8333	0.000037	0.000000
18.1625	0.000110	0.000000
18.4875	0.000110	0.000000
7.5625c18.8125	0.000037	0.000000
